position , intensity
2.6202   , 23
2.6312   , 23
2.6422   , 22
2.6532   , 21
2.6642   , 21
2.6752   , 20
2.6862   , 20
2.6972   , 19
2.7082   , 19
2.7192   , 18
2.7302   , 17
2.7412   , 16
2.7522   , 16
2.7632   , 15
2.7742   , 16
2.7852   , 14
2.7962   , 15
2.8072   , 14
2.8182   , 14
2.8292   , 13
2.8402   , 13
2.8512   , 13
2.8622   , 12
2.8732   , 12
2.8842   , 12
2.8952   , 11
2.9062   , 11
2.9172   , 11
2.9282   , 11
2.9392   , 10
2.9502   , 11
2.9612   , 10
2.9722   , 10
2.9832   , 9
2.9942   , 10
3.0052   , 9
3.0162   , 9
3.0272   , 9
3.0382   , 9
3.0492   , 9
3.0602   , 9
3.0712   , 9
3.0822   , 8
3.0932   , 9
3.1042   , 8
3.1152   , 8
3.1262   , 8
3.1372   , 8
3.1482   , 8
3.1592   , 8
3.1702   , 8
3.1812   , 8
3.1922   , 8
3.2032   , 8
3.2142   , 8
3.2252   , 8
3.2362   , 8
3.2472   , 8
3.2582   , 8
3.2692   , 8
3.2802   , 8
3.2912   , 8
3.3022   , 8
3.3132   , 8
3.3242   , 8
3.3352   , 8
3.3462   , 8
3.3572   , 8
3.3682   , 8
3.3792   , 8
3.3902   , 8
3.4012   , 8
3.4122   , 9
3.4232   , 8
3.4342   , 9
3.4452   , 8
3.4562   , 9
3.4672   , 8
3.4782   , 9
3.4892   , 8
3.5002   , 9
3.5112   , 9
3.5222   , 9
3.5332   , 9
3.5442   , 9
3.5552   , 9
3.5662   , 9
3.5772   , 9
3.5882   , 9
3.5992   , 9
3.6102   , 9
3.6212   , 9
3.6322   , 10
3.6432   , 10
3.6542   , 10
3.6652   , 10
3.6762   , 11
3.6872   , 10
3.6982   , 10
3.7092   , 10
3.7202   , 11
3.7312   , 11
3.7422   , 11
3.7532   , 11
3.7642   , 11
3.7752   , 11
3.7862   , 11
3.7972   , 11
3.8082   , 12
3.8192   , 12
3.8302   , 12
3.8412   , 12
3.8522   , 12
3.8632   , 12
3.8742   , 13
3.8852   , 12
3.8962   , 13
3.9072   , 13
3.9182   , 14
3.9292   , 13
3.9402   , 14
3.9512   , 14
3.9622   , 14
3.9732   , 14
3.9842   , 14
3.9952   , 14
4.0062   , 15
4.0172   , 15
4.0282   , 15
4.0392   , 15
4.0502   , 15
4.0612   , 15
4.0722   , 15
4.0832   , 16
4.0942   , 16
4.1052   , 16
4.1162   , 16
4.1272   , 16
4.1382   , 16
4.1492   , 16
4.1602   , 17
4.1712   , 16
4.1822   , 17
4.1932   , 17
4.2042   , 17
4.2152   , 17
4.2262   , 17
4.2372   , 17
4.2482   , 17
4.2592   , 17
4.2702   , 17
4.2812   , 17
4.2922   , 17
4.3032   , 18
4.3142   , 17
4.3252   , 17
4.3362   , 17
4.3472   , 17
4.3582   , 18
4.3692   , 17
4.3802   , 18
4.3912   , 17
4.4022   , 18
4.4132   , 17
4.4242   , 18
4.4352   , 17
4.4462   , 18
4.4572   , 17
4.4682   , 18
4.4792   , 18
4.4902   , 18
4.5012   , 18
4.5122   , 18
4.5232   , 18
4.5342   , 18
4.5452   , 18
4.5562   , 18
4.5672   , 18
4.5782   , 18
4.5892   , 17
4.6002   , 18
4.6112   , 17
4.6222   , 18
4.6332   , 17
4.6442   , 18
4.6552   , 17
4.6662   , 18
4.6772   , 17
4.6882   , 18
4.6992   , 17
4.7102   , 18
4.7212   , 17
4.7322   , 17
4.7432   , 17
4.7542   , 17
4.7652   , 17
4.7762   , 17
4.7872   , 17
4.7982   , 17
4.8092   , 17
4.8202   , 17
4.8312   , 17
4.8422   , 17
4.8532   , 16
4.8642   , 17
4.8752   , 16
4.8862   , 17
4.8972   , 16
4.9082   , 17
4.9192   , 16
4.9302   , 16
4.9412   , 16
4.9522   , 16
4.9632   , 16
4.9742   , 16
4.9852   , 16
4.9962   , 16
5.0072   , 16
5.0182   , 15
5.0292   , 15
5.0402   , 15
5.0512   , 15
5.0622   , 15
5.0732   , 15
5.0842   , 15
5.0952   , 15
5.1062   , 15
5.1172   , 14
5.1282   , 15
5.1392   , 14
5.1502   , 14
5.1612   , 14
5.1722   , 14
5.1832   , 14
5.1942   , 14
5.2052   , 13
5.2162   , 13
5.2272   , 13
5.2382   , 13
5.2492   , 13
5.2602   , 13
5.2712   , 13
5.2822   , 13
5.2932   , 12
5.3042   , 13
5.3152   , 12
5.3262   , 13
5.3372   , 12
5.3482   , 12
5.3592   , 12
5.3702   , 12
5.3812   , 11
5.3922   , 12
5.4032   , 11
5.4142   , 11
5.4252   , 11
5.4362   , 11
5.4472   , 11
5.4582   , 11
5.4692   , 11
5.4802   , 11
5.4912   , 11
5.5022   , 11
5.5132   , 10
5.5242   , 11
5.5352   , 10
5.5462   , 10
5.5572   , 10
5.5682   , 10
5.5792   , 10
5.5902   , 10
5.6012   , 9
5.6122   , 10
5.6232   , 9
5.6342   , 10
5.6452   , 9
5.6562   , 10
5.6672   , 9
5.6782   , 9
5.6892   , 9
5.7002   , 9
5.7112   , 9
5.7222   , 9
5.7332   , 9
5.7442   , 9
5.7552   , 9
5.7662   , 9
5.7772   , 9
5.7882   , 9
5.7992   , 8
5.8102   , 9
5.8212   , 8
5.8322   , 9
5.8432   , 8
5.8542   , 8
5.8652   , 8
5.8762   , 8
5.8872   , 8
5.8982   , 8
5.9092   , 8
5.9202   , 8
5.9312   , 8
5.9422   , 8
5.9532   , 8
5.9642   , 8
5.9752   , 8
5.9862   , 8
5.9972   , 7
6.0082   , 8
6.0192   , 7
6.0302   , 8
6.0412   , 7
6.0522   , 8
6.0632   , 7
6.0742   , 8
6.0852   , 7
6.0962   , 7
6.1072   , 7
6.1182   , 7
6.1292   , 7
6.1402   , 7
6.1512   , 7
6.1622   , 7
6.1732   , 7
6.1842   , 7
6.1952   , 7
6.2062   , 7
6.2172   , 7
6.2282   , 7
6.2392   , 7
6.2502   , 7
6.2612   , 7
6.2722   , 7
6.2832   , 7
6.2942   , 7
6.3052   , 7
6.3162   , 7
6.3272   , 7
6.3382   , 7
6.3492   , 7
6.3602   , 7
6.3712   , 7
6.3822   , 7
6.3932   , 7
6.4042   , 7
6.4152   , 7
6.4262   , 7
6.4372   , 7
6.4482   , 7
6.4592   , 7
6.4702   , 7
6.4812   , 7
6.4922   , 7
6.5032   , 7
6.5142   , 7
6.5252   , 7
6.5362   , 7
6.5472   , 7
6.5582   , 7
6.5692   , 7
6.5802   , 7
6.5912   , 7
6.6022   , 7
6.6132   , 7
6.6242   , 7
6.6352   , 7
6.6462   , 7
6.6572   , 7
6.6682   , 7
6.6792   , 8
6.6902   , 7
6.7012   , 7
6.7122   , 8
6.7232   , 8
6.7342   , 8
6.7452   , 7
6.7562   , 8
6.7672   , 8
6.7782   , 8
6.7892   , 7
6.8002   , 8
6.8112   , 8
6.8222   , 8
6.8332   , 8
6.8442   , 8
6.8552   , 8
6.8662   , 8
6.8772   , 8
6.8882   , 8
6.8992   , 8
6.9102   , 8
6.9212   , 8
6.9322   , 8
6.9432   , 8
6.9542   , 8
6.9652   , 8
6.9762   , 9
6.9872   , 8
6.9982   , 9
7.0092   , 8
7.0202   , 9
7.0312   , 8
7.0422   , 9
7.0532   , 8
7.0642   , 9
7.0752   , 9
7.0862   , 9
7.0972   , 9
7.1082   , 9
7.1192   , 9
7.1302   , 9
7.1412   , 9
7.1522   , 9
7.1632   , 9
7.1742   , 9
7.1852   , 9
7.1962   , 9
7.2072   , 9
7.2182   , 9
7.2292   , 9
7.2402   , 9
7.2512   , 9
7.2622   , 9
7.2732   , 9
7.2842   , 9
7.2952   , 9
7.3062   , 9
7.3172   , 9
7.3282   , 9
7.3392   , 10
7.3502   , 9
7.3612   , 9
7.3722   , 9
7.3832   , 10
7.3942   , 9
7.4052   , 9
7.4162   , 10
7.4272   , 10
7.4382   , 10
7.4492   , 9
7.4602   , 10
7.4712   , 10
7.4822   , 10
7.4932   , 9
7.5042   , 10
7.5152   , 10
7.5262   , 10
7.5372   , 10
7.5482   , 10
7.5592   , 10
7.5702   , 10
7.5812   , 10
7.5922   , 10
7.6032   , 10
7.6142   , 10
7.6252   , 10
7.6362   , 10
7.6472   , 10
7.6582   , 10
7.6692   , 10
7.6802   , 10
7.6912   , 10
7.7022   , 10
7.7132   , 10
7.7242   , 10
7.7352   , 10
7.7462   , 10
7.7572   , 10
7.7682   , 10
7.7792   , 10
7.7902   , 10
7.8012   , 10
7.8122   , 10
7.8232   , 10
7.8342   , 10
7.8452   , 10
7.8562   , 10
7.8672   , 10
7.8782   , 10
7.8892   , 10
7.9002   , 10
7.9112   , 10
7.9222   , 10
7.9332   , 9
7.9442   , 10
7.9552   , 9
7.9662   , 10
7.9772   , 9
7.9882   , 10
7.9992   , 10
8.0102   , 10
8.0212   , 10
8.0322   , 10
8.0432   , 10
8.0542   , 9
8.0652   , 10
8.0762   , 9
8.0872   , 10
8.0982   , 9
8.1092   , 9
8.1202   , 9
8.1312   , 9
8.1422   , 9
8.1532   , 9
8.1642   , 9
8.1752   , 9
8.1862   , 9
8.1972   , 9
8.2082   , 9
8.2192   , 9
8.2302   , 9
8.2412   , 9
8.2522   , 9
8.2632   , 9
8.2742   , 9
8.2852   , 9
8.2962   , 9
8.3072   , 9
8.3182   , 9
8.3292   , 9
8.3402   , 9
8.3512   , 9
8.3622   , 9
8.3732   , 8
8.3842   , 9
8.3952   , 8
8.4062   , 9
8.4172   , 8
8.4282   , 9
8.4392   , 8
8.4502   , 9
8.4612   , 8
8.4722   , 8
8.4832   , 8
8.4942   , 8
8.5052   , 8
8.5162   , 8
8.5272   , 8
8.5382   , 8
8.5492   , 8
8.5602   , 8
8.5712   , 8
8.5822   , 8
8.5932   , 8
8.6042   , 8
8.6152   , 8
8.6262   , 8
8.6372   , 8
8.6482   , 8
8.6592   , 8
8.6702   , 8
8.6812   , 7
8.6922   , 8
8.7032   , 8
8.7142   , 8
8.7252   , 8
8.7362   , 8
8.7472   , 8
8.7582   , 7
8.7692   , 8
8.7802   , 7
8.7912   , 8
8.8022   , 7
8.8132   , 7
8.8242   , 7
8.8352   , 7
8.8462   , 7
8.8572   , 7
8.8682   , 7
8.8792   , 7
8.8902   , 7
8.9012   , 7
8.9122   , 7
8.9232   , 7
8.9342   , 7
8.9452   , 7
8.9562   , 7
8.9672   , 7
8.9782   , 7
8.9892   , 7
9.0002   , 7
9.0112   , 7
9.0222   , 7
9.0332   , 7
9.0442   , 7
9.0552   , 7
9.0662   , 7
9.0772   , 7
9.0882   , 7
9.0992   , 7
9.1102   , 7
9.1212   , 6
9.1322   , 7
9.1432   , 6
9.1542   , 7
9.1652   , 6
9.1762   , 7
9.1872   , 7
9.1982   , 7
9.2092   , 6
9.2202   , 7
9.2312   , 7
9.2422   , 7
9.2532   , 7
9.2642   , 6
9.2752   , 7
9.2862   , 7
9.2972   , 6
9.3082   , 7
9.3192   , 7
9.3302   , 7
9.3412   , 6
9.3522   , 7
9.3632   , 6
9.3742   , 7
9.3852   , 6
9.3962   , 7
9.4072   , 6
9.4182   , 7
9.4292   , 6
9.4402   , 6
9.4512   , 6
9.4622   , 7
9.4732   , 7
9.4842   , 6
9.4952   , 7
9.5062   , 6
9.5172   , 6
9.5282   , 7
9.5392   , 6
9.5502   , 7
9.5612   , 6
9.5722   , 7
9.5832   , 6
9.5942   , 7
9.6052   , 6
9.6162   , 7
9.6272   , 7
9.6382   , 7
9.6492   , 6
9.6602   , 7
9.6712   , 7
9.6822   , 6
9.6932   , 6
9.7042   , 7
9.7152   , 7
9.7262   , 7
9.7372   , 7
9.7482   , 7
9.7592   , 7
9.7702   , 7
9.7812   , 6
9.7922   , 7
9.8032   , 7
9.8142   , 7
9.8252   , 6
9.8362   , 7
9.8472   , 7
9.8582   , 7
9.8692   , 6
9.8802   , 7
9.8912   , 7
9.9022   , 7
9.9132   , 7
9.9242   , 7
9.9352   , 7
9.9462   , 7
9.9572   , 7
9.9682   , 7
9.9792   , 7
9.9902   , 7
10.0012  , 7
10.0122  , 7
10.0232  , 7
10.0342  , 7
10.0452  , 7
10.0562  , 7
10.0672  , 7
10.0782  , 7
10.0892  , 7
10.1002  , 7
10.1112  , 7
10.1222  , 7
10.1332  , 7
10.1442  , 7
10.1552  , 7
10.1662  , 7
10.1772  , 7
10.1882  , 7
10.1992  , 8
10.2102  , 7
10.2212  , 7
10.2322  , 7
10.2432  , 8
10.2542  , 8
10.2652  , 7
10.2762  , 8
10.2872  , 7
10.2982  , 8
10.3092  , 7
10.3202  , 8
10.3312  , 8
10.3422  , 8
10.3532  , 7
10.3642  , 8
10.3752  , 8
10.3862  , 8
10.3972  , 8
10.4082  , 8
10.4192  , 8
10.4302  , 8
10.4412  , 8
10.4522  , 8
10.4632  , 8
10.4742  , 8
10.4852  , 8
10.4962  , 8
10.5072  , 8
10.5182  , 8
10.5292  , 8
10.5402  , 8
10.5512  , 8
10.5622  , 8
10.5732  , 8
10.5842  , 8
10.5952  , 8
10.6062  , 8
10.6172  , 8
10.6282  , 8
10.6392  , 8
10.6502  , 8
10.6612  , 8
10.6722  , 8
10.6832  , 8
10.6942  , 8
10.7052  , 8
10.7162  , 8
10.7272  , 8
10.7382  , 8
10.7492  , 8
10.7602  , 8
10.7712  , 8
10.7822  , 8
10.7932  , 8
10.8042  , 8
10.8152  , 8
10.8262  , 8
10.8372  , 8
10.8482  , 8
10.8592  , 8
10.8702  , 8
10.8812  , 8
10.8922  , 8
10.9032  , 8
10.9142  , 8
10.9252  , 8
10.9362  , 8
10.9472  , 8
10.9582  , 8
10.9692  , 8
10.9802  , 8
10.9912  , 8
11.0022  , 8
11.0132  , 8
11.0242  , 8
11.0352  , 8
11.0462  , 8
11.0572  , 8
11.0682  , 8
11.0792  , 8
11.0902  , 8
11.1012  , 8
11.1122  , 8
11.1232  , 8
11.1342  , 8
11.1452  , 8
11.1562  , 8
11.1672  , 8
11.1782  , 8
11.1892  , 8
11.2002  , 8
11.2112  , 8
11.2222  , 8
11.2332  , 7
11.2442  , 8
11.2552  , 7
11.2662  , 8
11.2772  , 7
11.2882  , 8
11.2992  , 7
11.3102  , 8
11.3212  , 7
11.3322  , 8
11.3432  , 8
11.3542  , 7
11.3652  , 7
11.3762  , 7
11.3872  , 8
11.3982  , 7
11.4092  , 7
11.4202  , 7
11.4312  , 7
11.4422  , 7
11.4532  , 7
11.4642  , 7
11.4752  , 7
11.4862  , 8
11.4972  , 7
11.5082  , 8
11.5192  , 7
11.5302  , 7
11.5412  , 7
11.5522  , 7
11.5632  , 7
11.5742  , 7
11.5852  , 7
11.5962  , 7
11.6072  , 7
11.6182  , 7
11.6292  , 7
11.6402  , 7
11.6512  , 7
11.6622  , 7
11.6732  , 7
11.6842  , 7
11.6952  , 7
11.7062  , 7
11.7172  , 7
11.7282  , 7
11.7392  , 7
11.7502  , 7
11.7612  , 7
11.7722  , 7
11.7832  , 7
11.7942  , 7
11.8052  , 7
11.8162  , 7
11.8272  , 7
11.8382  , 7
11.8492  , 7
11.8602  , 7
11.8712  , 7
11.8822  , 7
11.8932  , 7
11.9042  , 7
11.9152  , 7
11.9262  , 7
11.9372  , 7
11.9482  , 7
11.9592  , 7
11.9702  , 7
11.9812  , 6
11.9922  , 7
12.0032  , 6
12.0142  , 7
12.0252  , 7
12.0362  , 7
12.0472  , 7
12.0582  , 7
12.0692  , 7
12.0802  , 7
12.0912  , 7
12.1022  , 7
12.1132  , 7
12.1242  , 7
12.1352  , 7
12.1462  , 7
12.1572  , 6
12.1682  , 7
12.1792  , 6
12.1902  , 7
12.2012  , 6
12.2122  , 7
12.2232  , 6
12.2342  , 7
12.2452  , 6
12.2562  , 7
12.2672  , 6
12.2782  , 7
12.2892  , 7
12.3002  , 7
12.3112  , 7
12.3222  , 6
12.3332  , 6
12.3442  , 7
12.3552  , 6
12.3662  , 7
12.3772  , 6
12.3882  , 7
12.3992  , 6
12.4102  , 7
12.4212  , 6
12.4322  , 7
12.4432  , 6
12.4542  , 7
12.4652  , 6
12.4762  , 7
12.4872  , 6
12.4982  , 7
12.5092  , 6
12.5202  , 6
12.5312  , 6
12.5422  , 6
12.5532  , 6
12.5642  , 7
12.5752  , 6
12.5862  , 6
12.5972  , 6
12.6082  , 7
12.6192  , 6
12.6302  , 7
12.6412  , 6
12.6522  , 7
12.6632  , 6
12.6742  , 7
12.6852  , 6
12.6962  , 7
12.7072  , 6
12.7182  , 7
12.7292  , 6
12.7402  , 7
12.7512  , 6
12.7622  , 6
12.7732  , 7
12.7842  , 7
12.7952  , 7
12.8062  , 7
12.8172  , 6
12.8282  , 7
12.8392  , 7
12.8502  , 7
12.8612  , 6
12.8722  , 7
12.8832  , 6
12.8942  , 7
12.9052  , 6
12.9162  , 7
12.9272  , 6
12.9382  , 7
12.9492  , 6
12.9602  , 7
12.9712  , 7
12.9822  , 7
12.9932  , 7

